place_id,place_name,formatted_address,latitude,longitude,place_rating,place_review_count,review_name,review_rating,review_published_utc,review_relative_time,review_text,review_original_text,review_maps_uri
ChIJPR5nTW8JZ0gRSnOrbm98X-4,Zambrero Dundrum,"Zambrero Food Hall Level 3 Dundrum Town Centre, Sandyford Rd, Dundrum, Dublin 16, D16 CF75, Ireland",53.2875395,-6.2430457,4.4,231,places/ChIJPR5nTW8JZ0gRSnOrbm98X-4/reviews/Ci9DQUlRQUNvZENodHljRjlvT21WS1MybElUa3hyVUVaMFNUQnZiM2RFWkc0MFNuYxAB,3,2025-11-15T12:16:04.992153818Z,3 months ago,"Portions have become a bit stingy see the teaspoon of sour cream and even smaller amount of beans, cheese and sauce. Copious amounts of lettuce to make up the volume of the bowl. The meat portion is actually good. I'm not looking for a bigger bowl just better ratios. This is not unique to this location. Staff are nice and service is good.","Portions have become a bit stingy see the teaspoon of sour cream and even smaller amount of beans, cheese and sauce. Copious amounts of lettuce to make up the volume of the bowl. The meat portion is actually good. I'm not looking for a bigger bowl just better ratios. This is not unique to this location. Staff are nice and service is good.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21WS1MybElUa3hyVUVaMFNUQnZiM2RFWkc0MFNuYxAB!2m1!1s0x4867096f4d671e3d:0xee5f7c6f6eab734a
ChIJPR5nTW8JZ0gRSnOrbm98X-4,Zambrero Dundrum,"Zambrero Food Hall Level 3 Dundrum Town Centre, Sandyford Rd, Dundrum, Dublin 16, D16 CF75, Ireland",53.2875395,-6.2430457,4.4,231,places/ChIJPR5nTW8JZ0gRSnOrbm98X-4/reviews/Ci9DQUlRQUNvZENodHljRjlvT21oRmF6Y3pjMDFKV0VaUFlrUm1RV281V1UxNVVuYxAB,5,2025-11-21T20:24:51.248793281Z,2 months ago,"I really enjoy the food in Zambrero!!! Many thanks to Robyn, Supipi and Matilda. They’re very nice and kind👍 The food here is in big portion and I definitely recommend it to everyone!!!","I really enjoy the food in Zambrero!!! Many thanks to Robyn, Supipi and Matilda. They’re very nice and kind👍 The food here is in big portion and I definitely recommend it to everyone!!!",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21oRmF6Y3pjMDFKV0VaUFlrUm1RV281V1UxNVVuYxAB!2m1!1s0x4867096f4d671e3d:0xee5f7c6f6eab734a
ChIJPR5nTW8JZ0gRSnOrbm98X-4,Zambrero Dundrum,"Zambrero Food Hall Level 3 Dundrum Town Centre, Sandyford Rd, Dundrum, Dublin 16, D16 CF75, Ireland",53.2875395,-6.2430457,4.4,231,places/ChIJPR5nTW8JZ0gRSnOrbm98X-4/reviews/Ci9DQUlRQUNvZENodHljRjlvT25BMmFscEpVVGhMYzFjeE1WcGxaMkpqU21aM1JHYxAB,5,2025-11-17T19:12:48.530344703Z,3 months ago,"I LOVE zambrero. Good portion, good food and good price. My favourite staff in dundrum is Supipi. She's always very nice and efficient.","I LOVE zambrero. Good portion, good food and good price. My favourite staff in dundrum is Supipi. She's always very nice and efficient.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25BMmFscEpVVGhMYzFjeE1WcGxaMkpqU21aM1JHYxAB!2m1!1s0x4867096f4d671e3d:0xee5f7c6f6eab734a
ChIJPR5nTW8JZ0gRSnOrbm98X-4,Zambrero Dundrum,"Zambrero Food Hall Level 3 Dundrum Town Centre, Sandyford Rd, Dundrum, Dublin 16, D16 CF75, Ireland",53.2875395,-6.2430457,4.4,231,places/ChIJPR5nTW8JZ0gRSnOrbm98X-4/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pJMk1qQjRNa2d6Uld0S1gzRndTa0l6UTFkRFFVRRAB,5,2025-07-15T19:12:09.894047419Z,7 months ago,"""Had an amazing meal at Zambrero — the food was fresh and full of flavour! Big thanks to Supipi for the great service and making it such a good feed. Really appreciated the friendly vibe!""","""Had an amazing meal at Zambrero — the food was fresh and full of flavour! Big thanks to Supipi for the great service and making it such a good feed. Really appreciated the friendly vibe!""",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pJMk1qQjRNa2d6Uld0S1gzRndTa0l6UTFkRFFVRRAB!2m1!1s0x4867096f4d671e3d:0xee5f7c6f6eab734a
ChIJPR5nTW8JZ0gRSnOrbm98X-4,Zambrero Dundrum,"Zambrero Food Hall Level 3 Dundrum Town Centre, Sandyford Rd, Dundrum, Dublin 16, D16 CF75, Ireland",53.2875395,-6.2430457,4.4,231,places/ChIJPR5nTW8JZ0gRSnOrbm98X-4/reviews/Ci9DQUlRQUNvZENodHljRjlvT21GWVNXNXVWSEphTUUxc2FIUm9kV1JwTjNaNE9IYxAB,5,2025-11-13T17:16:24.444265815Z,3 months ago,"Excellent experience at Zambrero. The food was delicious and fresh, and Supipi’s outstanding service made it even better. ❤️Highly recommend!🤩🤩🤩🤩","Excellent experience at Zambrero. The food was delicious and fresh, and Supipi’s outstanding service made it even better. ❤️Highly recommend!🤩🤩🤩🤩",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21GWVNXNXVWSEphTUUxc2FIUm9kV1JwTjNaNE9IYxAB!2m1!1s0x4867096f4d671e3d:0xee5f7c6f6eab734a
ChIJ6WpENLUPZ0gRS6ZNbzbWj5o,Papi Chulo,"Unit 4, Block C, Point campus, North Wall, Dublin, D01 V2K7, Ireland",53.3486626,-6.2295974,4.8,75,places/ChIJ6WpENLUPZ0gRS6ZNbzbWj5o/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tNd1oyMWhXR1prYTBOQlNsQjVkV2xWU1Zsd2RuYxAB,5,2025-12-18T11:23:00.513415275Z,2 months ago,I could cry real tears after finding delicious Mexican food in Ireland. Nachos could use a bit more toppings and a few fewer chips (and more nacho chips) but I am not going to split hairs too much. Just what I was craving! The carnitas breakfast burrito was fab as well.,I could cry real tears after finding delicious Mexican food in Ireland. Nachos could use a bit more toppings and a few fewer chips (and more nacho chips) but I am not going to split hairs too much. Just what I was craving! The carnitas breakfast burrito was fab as well.,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tNd1oyMWhXR1prYTBOQlNsQjVkV2xWU1Zsd2RuYxAB!2m1!1s0x48670fb534446ae9:0x9a8fd6366f4da64b
ChIJ6WpENLUPZ0gRS6ZNbzbWj5o,Papi Chulo,"Unit 4, Block C, Point campus, North Wall, Dublin, D01 V2K7, Ireland",53.3486626,-6.2295974,4.8,75,places/ChIJ6WpENLUPZ0gRS6ZNbzbWj5o/reviews/Ci9DQUlRQUNvZENodHljRjlvT2tKSlNIbE9UV0pDTWkxcVdsVjZlbFZNUkZWb1NsRRAB,5,2026-01-11T16:39:02.559706212Z,a month ago,"Fantastic food in a great little place at the end of the tram line. On a short break from the UK and staying in the area. I had the burrito which even for a big eater like myself, was very tasty and filling. All good was prepared on site so was fresh and hot when served.","Fantastic food in a great little place at the end of the tram line. On a short break from the UK and staying in the area. I had the burrito which even for a big eater like myself, was very tasty and filling. All good was prepared on site so was fresh and hot when served.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2tKSlNIbE9UV0pDTWkxcVdsVjZlbFZNUkZWb1NsRRAB!2m1!1s0x48670fb534446ae9:0x9a8fd6366f4da64b
ChIJ6WpENLUPZ0gRS6ZNbzbWj5o,Papi Chulo,"Unit 4, Block C, Point campus, North Wall, Dublin, D01 V2K7, Ireland",53.3486626,-6.2295974,4.8,75,places/ChIJ6WpENLUPZ0gRS6ZNbzbWj5o/reviews/Ci9DQUlRQUNvZENodHljRjlvT21sd0xVWlJSRTFqTUV4YVdXeHRhalpGWDI5UVUzYxAB,3,2025-12-21T15:03:38.972787125Z,a month ago,"I’ve been here twice.
First time - super friendly staff, substantial amount of meat in the burrito, very tasty. Thought I’d found a new favourite burrito place.
Second time - where is my chicken and chorizo? 😢 A tiny bit of chicken, couldn’t see any chorizo, mostly rice which was bland. Very disappointed. Bizarrely, the staff member on check out would only stamp my loyalty card once despite buying two burrito meals. I was told the policy is one stamp per order. Not that it’s a concern as I can’t imagine I’ll be back unless it’s the staff from my first visit the week previous.
Nice little seating area. They charge extra for things I’d consider basic like cheese.","I’ve been here twice.
First time - super friendly staff, substantial amount of meat in the burrito, very tasty. Thought I’d found a new favourite burrito place.
Second time - where is my chicken and chorizo? 😢 A tiny bit of chicken, couldn’t see any chorizo, mostly rice which was bland. Very disappointed. Bizarrely, the staff member on check out would only stamp my loyalty card once despite buying two burrito meals. I was told the policy is one stamp per order. Not that it’s a concern as I can’t imagine I’ll be back unless it’s the staff from my first visit the week previous.
Nice little seating area. They charge extra for things I’d consider basic like cheese.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21sd0xVWlJSRTFqTUV4YVdXeHRhalpGWDI5UVUzYxAB!2m1!1s0x48670fb534446ae9:0x9a8fd6366f4da64b
ChIJ6WpENLUPZ0gRS6ZNbzbWj5o,Papi Chulo,"Unit 4, Block C, Point campus, North Wall, Dublin, D01 V2K7, Ireland",53.3486626,-6.2295974,4.8,75,places/ChIJ6WpENLUPZ0gRS6ZNbzbWj5o/reviews/Ci9DQUlRQUNvZENodHljRjlvT25OVlFtZE5VMUJ5TjFOT01FcHdlbTlyUjJkUVUyYxAB,1,2025-10-03T18:25:23.286979865Z,4 months ago,"We ordered two burritos ; vegan & chicken and some nachos.

We received two chicken burritos, one was meant to be without pico, again both had pico.

I really don’t understand where the miscommunication was. When ordering it felt like we were also judged for our choices; less judging, more listening would be my advice.","We ordered two burritos ; vegan & chicken and some nachos.

We received two chicken burritos, one was meant to be without pico, again both had pico.

I really don’t understand where the miscommunication was. When ordering it felt like we were also judged for our choices; less judging, more listening would be my advice.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT25OVlFtZE5VMUJ5TjFOT01FcHdlbTlyUjJkUVUyYxAB!2m1!1s0x48670fb534446ae9:0x9a8fd6366f4da64b
ChIJ6WpENLUPZ0gRS6ZNbzbWj5o,Papi Chulo,"Unit 4, Block C, Point campus, North Wall, Dublin, D01 V2K7, Ireland",53.3486626,-6.2295974,4.8,75,places/ChIJ6WpENLUPZ0gRS6ZNbzbWj5o/reviews/Ci9DQUlRQUNvZENodHljRjlvT21salZYRnRZMGh0WkdadmFHdEtUbkJJYkhSUVdWRRAB,5,2025-10-29T20:39:21.261817354Z,3 months ago,"i went today and everything was excellent, and they have a discount for students. The costume service was perfect and they were really kind, also the sauces were tasty.
I ordered a nachos with fries and was really good. Definitely i come back again, to try the burritos.","i went today and everything was excellent, and they have a discount for students. The costume service was perfect and they were really kind, also the sauces were tasty.
I ordered a nachos with fries and was really good. Definitely i come back again, to try the burritos.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT21salZYRnRZMGh0WkdadmFHdEtUbkJJYkhSUVdWRRAB!2m1!1s0x48670fb534446ae9:0x9a8fd6366f4da64b
ChIJKe-NEAAPZ0gRd3-OKz0j1HE,El Grito Mexican Taqueria,"125 Abbey Street Upper, North City, Dublin, D01 W3X5, Ireland",53.3481769,-6.2653992,4,33,places/ChIJKe-NEAAPZ0gRd3-OKz0j1HE/reviews/ChdDSUhNMG9nS0VJQ0FnTURnN2Q3VjNnRRAB,5,2025-02-26T17:04:00.564725Z,11 months ago,"Nice place if you are in the mood for some good mexican food. Great for lunch, get the Maria sauce.
Located in the food court, two floors up","Nice place if you are in the mood for some good mexican food. Great for lunch, get the Maria sauce.
Located in the food court, two floors up",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChdDSUhNMG9nS0VJQ0FnTURnN2Q3VjNnRRAB!2m1!1s0x48670f00108def29:0x71d4233d2b8e7f77
ChIJKe-NEAAPZ0gRd3-OKz0j1HE,El Grito Mexican Taqueria,"125 Abbey Street Upper, North City, Dublin, D01 W3X5, Ireland",53.3481769,-6.2653992,4,33,places/ChIJKe-NEAAPZ0gRd3-OKz0j1HE/reviews/Ci9DQUlRQUNvZENodHljRjlvT2pKdVFWcFROVUprYjBOV1VUVmhjSEF5ZVVWeWVuYxAB,5,2025-08-26T16:29:19.576234471Z,5 months ago,Same delicious food as in original El Grito but faster service. Staff was very nice. Gave great suggestions!,Same delicious food as in original El Grito but faster service. Staff was very nice. Gave great suggestions!,https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sCi9DQUlRQUNvZENodHljRjlvT2pKdVFWcFROVUprYjBOV1VUVmhjSEF5ZVVWeWVuYxAB!2m1!1s0x48670f00108def29:0x71d4233d2b8e7f77
ChIJKe-NEAAPZ0gRd3-OKz0j1HE,El Grito Mexican Taqueria,"125 Abbey Street Upper, North City, Dublin, D01 W3X5, Ireland",53.3481769,-6.2653992,4,33,places/ChIJKe-NEAAPZ0gRd3-OKz0j1HE/reviews/ChZDSUhNMG9nS0VJQ0FnSUQzNV9yb0d3EAE,1,2024-11-19T17:32:50.170945Z,a year ago,"If you like real Mexican food, don’t order here. Food had no flavor, chicken was awful. I also ordered tacos and I received 4 tinyyyyy little soft shell tacos for ALMOST €13! Absolute robbery. Don’t understand why they would ever serve this garbage. Paid €27 for a burrito and 4 tiny tacos that could fit in one of my hands.","If you like real Mexican food, don’t order here. Food had no flavor, chicken was awful. I also ordered tacos and I received 4 tinyyyyy little soft shell tacos for ALMOST €13! Absolute robbery. Don’t understand why they would ever serve this garbage. Paid €27 for a burrito and 4 tiny tacos that could fit in one of my hands.",https://www.google.com/maps/reviews/data=!4m6!14m5!1m4!2m3!1sChZDSUhNMG9nS0VJQ0FnSUQzNV9yb0d3EAE!2m1!1s0x48670f00108def29:0x71d4233d2b8e7f77
